0,0.114233774012838
0.00337337242729521,0.112645020176858
0.0067340848536578,0.11102360188157
0.0100821372790877,0.109369519126974
0.0134175297035851,0.107682771913068
0.0167402621271498,0.105963360239855
0.0200503345497818,0.104211284107333
0.0233477469714812,0.102426543515502
0.026632499392248,0.100609138464363
0.0299045918120822,0.0987590689539158
0.0331640242309837,0.0968763349841599
0.0364107966489526,0.0949609365550956
0.0396449090659889,0.0930128736667228
0.0428663614820925,0.0910321463190416
0.0460751538972635,0.0890187545120519
0.0492712863115019,0.0869726982457538
0.0524547587248076,0.0848939775201472
0.0556255711371808,0.0827825923352322
0.0587837235486212,0.0806385426910086
0.0619292159591291,0.0784618285874767
0.0650620483687043,0.0762524500246363
0.0681822207773469,0.0740104070024875
0.0712897331850568,0.0717356995210302
0.0743845855918342,0.0694283275802644
0.0774667779976788,0.0670882911801902
0.0805363104025909,0.0647155903208076
0.0835931828065703,0.0623102250021164
0.0866373952096171,0.0598721952241169
0.0896689476117313,0.0574015009868089
0.0926878400129128,0.0548981422901924
0.096049635440332,0.0528398505392845
0.0995482064606626,0.0521446943137256
0.102956738633109,0.0524423337708916
0.106339329817596,0.0533329869264011
0.109670236452744,0.0548098753719495
0.112924108327803,0.0568617590946967
0.116076181513063,0.0594730220205511
0.11910246682831,0.0626237908619234
0.121979932414974,0.0662900863654446
0.124686679022479,0.070444005808563
0.12790068725313,0.0758377520504427
0.13111469548378,0.0812314982923224
0.134328703714431,0.0866252445342021
0.137542711945082,0.0920189907760818
0.140756720175733,0.0974127370179615
0.143970728406384,0.102806483259841
0.147184736637035,0.108200229501721
0.15110559353526,0.11272764507301
0.155564227490973,0.1143
0.15819742099766,0.1143
0.160830614504347,0.1143
0.163463808011034,0.1143
0.166097001517721,0.1143
0.168730195024408,0.1143
0.171363388531095,0.1143
0.173996582037781,0.1143
0.176629775544468,0.1143
0.179262969051155,0.1143
0.181896162557842,0.1143
0.184529356064529,0.1143
0.187162549571216,0.1143
0.189795743077903,0.1143
0.19242893658459,0.1143
0.195062130091276,0.1143
0.197695323597963,0.1143
0.20032851710465,0.1143
0.202961710611337,0.1143
0.205594904118024,0.1143
0.208228097624711,0.1143
0.210861291131398,0.1143
0.213494484638085,0.1143
0.216127678144772,0.1143
0.218760871651458,0.1143
0.221394065158145,0.1143
0.224027258664832,0.1143
0.226660452171519,0.1143
0.229293645678206,0.1143
0.231926839184893,0.1143
0.23456003269158,0.1143
0.237193226198267,0.1143
0.239826419704953,0.1143
0.24245961321164,0.1143
0.245092806718327,0.1143
0.247726000225014,0.1143
0.250359193731701,0.1143
0.252992387238388,0.1143
0.255625580745075,0.1143
0.258258774251762,0.1143
0.260891967758448,0.1143
0.263525161265135,0.1143
0.266158354771822,0.1143
0.268791548278509,0.1143
0.271424741785196,0.1143
0.274057935291883,0.1143
0.27669112879857,0.1143
0.279324322305257,0.1143
0.281957515811944,0.1143
0.28459070931863,0.1143
